country_name,country_code,ticker,etf_price_field,year,etf_price_start,etf_price_end,etf_return_pct,gdp_current_usd,gdp_real_growth_pct,etf_minus_gdp_growth_pct
Pakistan,PAK,XBAK.L,Close,2019,1.2599999904632568,1.2100000381469729,-3.9682502138671305,321071000000.0,3.12,-7.088250213867131
Pakistan,PAK,XBAK.L,Close,2020,1.25,1.1200000047683716,-10.399999618530275,300410000000.0,-0.943,-9.456999618530276
Pakistan,PAK,XBAK.L,Close,2021,1.159999966621399,0.949999988079071,-18.103446946983205,348481000000.0,5.77,-23.873446946983204
Pakistan,PAK,XBAK.L,Close,2022,0.9800000190734864,0.6700000166893005,-31.632652688850627,374850000000.0,6.18,-37.812652688850626
Pakistan,PAK,XBAK.L,Close,2023,0.6800000071525574,0.800000011920929,17.647059339140526,336555000000.0,-0.212,17.859059339140526
Pakistan,PAK,XBAK.L,Close,2024,0.8059999942779541,1.3270000219345093,64.64020240140165,371408000000.0,2.51,62.130202401401654
Pakistan,PAK,XBAK.L,Close,2025,1.337499976158142,1.805500030517578,34.99065889359694,410495000000.0,2.676,32.314658893596935
Pakistan,PAK,XBAK.L,Close,2026,1.8539999723434448,1.712000012397766,-7.65911337993127,,3.578,-11.23711337993127
Philippines,PHL,XPHG.L,Close,2015,133.4499969482422,125.5500030517578,-5.919815719102905,306446000000.0,6.348,-12.267815719102906
Philippines,PHL,XPHG.L,Close,2016,123.3499984741211,145.1999969482422,17.713821438518494,318627000000.0,7.149,10.564821438518493
Philippines,PHL,XPHG.L,Close,2017,144.5500030517578,158.10000610351562,9.373920972458283,328481000000.0,6.931,2.4429209724582828
Philippines,PHL,XPHG.L,Close,2018,157.35000610351562,139.60000610351562,-11.280584246258519,346842000000.0,6.341,-17.621584246258518
Philippines,PHL,XPHG.L,Close,2019,142.0500030517578,144.5500030517578,1.7599436439921012,376823000000.0,6.119,-4.3590563560078985
Philippines,PHL,XPHG.L,Close,2020,143.4499969482422,135.85000610351562,-5.29800697553775,361751000000.0,-9.518,4.2199930244622506
Philippines,PHL,XPHG.L,Close,2021,136.3000030517578,132.75,-2.6045509701197567,394087000000.0,5.715,-8.319550970119757
Philippines,PHL,XPHG.L,Close,2022,131.0,126.75,-3.244274809160308,404353000000.0,7.581,-10.825274809160309
Philippines,PHL,XPHG.L,Close,2023,127.4499969482422,120.8000030517578,-5.217727780083814,437055000000.0,5.519,-10.736727780083815
Philippines,PHL,XPHG.L,Close,2024,123.25,119.5999984741211,-2.9614616842830843,461617000000.0,5.692,-8.653461684283084
Philippines,PHL,XPHG.L,Close,2025,122.3499984741211,112.75,-7.84634131086781,494158000000.0,5.435,-13.28134131086781
Philippines,PHL,XPHG.L,Close,2026,113.6999969482422,125.6500015258789,10.510118644133737,533922000000.0,5.731,4.779118644133737
Poland,POL,SPOL.L,Close,2015,1347.75,1053.5,-21.83268410313486,479729000000.0,4.432,-26.26468410313486
Poland,POL,SPOL.L,Close,2016,1022.5,1266.25,23.838630806845963,472883000000.0,3.031,20.807630806845964
Poland,POL,SPOL.L,Close,2017,1282.0,1778.5,38.728549141965686,528497000000.0,5.152,33.576549141965685
Poland,POL,SPOL.L,Close,2018,1773.4000244140625,1641.699951171875,-7.426416568687122,594641000000.0,6.246,-13.672416568687122
Poland,POL,SPOL.L,Close,2019,1669.699951171875,1482.800048828125,-11.193622076384123,602592000000.0,4.581,-15.774622076384123
Poland,POL,SPOL.L,Close,2020,1523.199951171875,1272.4000244140625,-16.465331853829134,605930000000.0,-2.036,-14.429331853829135
Poland,POL,SPOL.L,Close,2021,1293.199951171875,1378.0,6.557381072531032,689253000000.0,6.927,-0.3696189274689674
Poland,POL,SPOL.L,Close,2022,1398.199951171875,1130.5,-19.14604209129798,695734000000.0,5.255,-24.401042091297978
Poland,POL,SPOL.L,Close,2023,1142.5,1599.9000244140625,40.0350130778173,812959000000.0,0.25,39.7850130778173
Poland,POL,SPOL.L,Close,2024,1555.4000244140625,1520.300048828125,-2.2566526317986946,914553000000.0,2.923,-5.179652631798694
Poland,POL,SPOL.L,Close,2025,1532.199951171875,2451.75,60.01501619451326,1039619000000.0,3.243,56.772016194513256
Poland,POL,SPOL.L,Close,2026,2521.0,2653.0,5.236017453391506,1109962000000.0,3.136,2.100017453391506
Saudi Arabia,SAU,IKSA.L,Close,2019,5.0,4.474500179290772,-10.509996414184553,888888000000.0,1.652,-12.161996414184552
Saudi Arabia,SAU,IKSA.L,Close,2020,4.501999855041504,4.505000114440918,0.06664281421631113,767303000000.0,-3.805,3.8716428142163113
Saudi Arabia,SAU,IKSA.L,Close,2021,4.481500148773193,6.158999919891357,37.43165715563745,982661000000.0,6.52,30.911657155637453
Saudi Arabia,SAU,IKSA.L,Close,2022,6.205999851226807,5.813499927520752,-6.324523575817764,1239075000000.0,12.001,-18.325523575817762
Saudi Arabia,SAU,IKSA.L,Close,2023,5.871500015258789,6.363500118255615,8.379461836297741,1218585000000.0,0.543,7.836461836297741
Saudi Arabia,SAU,IKSA.L,Close,2024,6.495999813079834,6.382999897003174,-1.7395307778354963,1239805000000.0,1.997,-3.7365307778354966
Saudi Arabia,SAU,IKSA.L,Close,2025,6.420000076293945,6.0295000076293945,-6.082555514391419,1268535000000.0,4.021,-10.10355551439142
Saudi Arabia,SAU,IKSA.L,Close,2026,6.045000076293945,6.256999969482422,3.5070287926025845,1316250000000.0,3.978,-0.4709712073974157
South Africa,ZAF,SRSA.L,Close,2015,2139.25,1684.0,-21.280822718242376,346663000000.0,1.322,-22.602822718242376
South Africa,ZAF,SRSA.L,Close,2016,1638.0,2383.0,45.48229548229548,323493000000.0,0.665,44.81729548229548
South Africa,ZAF,SRSA.L,Close,2017,2402.25,2972.5,23.738162139660734,381317000000.0,1.158,22.580162139660732
South Africa,ZAF,SRSA.L,Close,2018,2931.0,2345.5,-19.976117366086665,405093000000.0,1.557,-21.533117366086664
South Africa,ZAF,SRSA.L,Close,2019,2329.25,2467.5,5.935386927122455,389245000000.0,0.26,5.675386927122455
South Africa,ZAF,SRSA.L,Close,2020,2487.0,2319.75,-6.724969843184558,337876000000.0,-6.169,-0.5559698431845588
South Africa,ZAF,SRSA.L,Close,2021,2336.5,2443.0,4.558099721806119,419878000000.0,4.859,-0.30090027819388077
South Africa,ZAF,SRSA.L,Close,2022,2455.25,2629.0,7.0766724366154055,407430000000.0,2.058,5.018672436615406
South Africa,ZAF,SRSA.L,Close,2023,2685.0,2492.5,-7.1694599627560525,381334000000.0,0.806,-7.9754599627560525
South Africa,ZAF,SRSA.L,Close,2024,2463.0,2723.0,10.55623223710922,401076000000.0,0.535,10.02123223710922
South Africa,ZAF,SRSA.L,Close,2025,2795.0,4501.5,61.055456171735244,426383000000.0,1.149,59.90645617173524
South Africa,ZAF,SRSA.L,Close,2026,4492.5,5209.0,15.948803561491376,443643000000.0,1.151,14.797803561491376
South Korea,KOR,CSKR.L,Close,2015,119.37999725341795,111.30999755859376,-6.759926185702048,1539212000000.0,2.92,-9.679926185702048
South Korea,KOR,CSKR.L,Close,2016,106.5,122.2750015258789,14.8122080055201,1578816000000.0,3.172,11.6402080055201
South Korea,KOR,CSKR.L,Close,2017,122.5500030517578,173.9199981689453,41.917579631142,1710197000000.0,3.433,38.484579631142
South Korea,KOR,CSKR.L,Close,2018,178.8800048828125,140.22000122070312,-21.612255482347642,1824251000000.0,3.176,-24.788255482347644
South Korea,KOR,CSKR.L,Close,2019,137.31500244140625,155.0500030517578,12.915559330757965,1751046000000.0,2.314,10.601559330757965
South Korea,KOR,CSKR.L,Close,2020,154.4250030517578,223.6499938964844,44.82757939238946,1744455000000.0,-0.7,45.52757939238946
South Korea,KOR,CSKR.L,Close,2021,229.1000061035156,205.22000122070312,-10.423397750597452,1942314000000.0,4.613,-15.036397750597452
South Korea,KOR,CSKR.L,Close,2022,203.0,146.68499755859375,-27.741380513008007,1799363000000.0,2.728,-30.46938051300801
South Korea,KOR,CSKR.L,Close,2023,142.77999877929688,175.64999389648438,23.02142835005658,1844801000000.0,1.583,21.438428350056583
South Korea,KOR,CSKR.L,Close,2024,173.49000549316406,135.83999633789062,-21.70154358359101,1875388000000.0,2.004,-23.705543583591012
South Korea,KOR,CSKR.L,Close,2025,135.97000122070312,270.92498779296875,99.25350103748991,1858572000000.0,0.896,98.35750103748991
South Korea,KOR,CSKR.L,Close,2026,280.7250061035156,419.6000061035156,49.47012092994334,1936617000000.0,1.83,47.64012092994334
South Korea,KOR,FLRK.L,Close,2019,25.559999465942383,21.9424991607666,-14.152974885605719,1751046000000.0,2.314,-16.46697488560572
South Korea,KOR,FLRK.L,Close,2020,21.9424991607666,31.290000915527344,42.599986839576445,1744455000000.0,-0.7,43.29998683957645
South Korea,KOR,FLRK.L,Close,2021,32.23249816894531,29.4424991607666,-8.655857183501714,1942314000000.0,4.613,-13.268857183501716
South Korea,KOR,FLRK.L,Close,2022,29.024999618530277,23.739999771118164,-18.208440712736607,1799363000000.0,2.728,-20.93644071273661
South Korea,KOR,FLRK.L,Close,2023,23.19499969482422,27.102500915527344,16.846308566992786,1844801000000.0,1.583,15.263308566992785
South Korea,KOR,FLRK.L,Close,2024,27.112499237060547,21.530000686645508,-20.590128935012476,1875388000000.0,2.004,-22.594128935012478
South Korea,KOR,FLRK.L,Close,2025,21.915000915527344,39.20500183105469,78.89573439751459,1858572000000.0,0.896,77.99973439751459
South Korea,KOR,FLRK.L,Close,2026,40.400001525878906,60.290000915527344,49.232669897073045,1936617000000.0,1.83,47.40266989707305
Spain,ESP,CS1.L,Close,2024,22180.0,23502.5,5.962578899909832,1725152000000.0,3.455,2.5075788999098316
Spain,ESP,CS1.L,Close,2025,23595.0,38222.5,61.994066539521086,1891371000000.0,2.908,59.086066539521084
Spain,ESP,CS1.L,Close,2026,38520.0,41000.0,6.438213914849422,2041830000000.0,1.958,4.480213914849422
Sweden,SWE,OMXS.L,Close,2016,4008.0,355.1499938964844,-91.13897220817155,513058000000.0,2.131,-93.26997220817155
Sweden,SWE,OMXS.L,Close,2017,355.8999938964844,393.6499938964844,10.60691223585124,535172000000.0,1.883,8.723912235851241
Sweden,SWE,OMXS.L,Close,2018,392.2300109863281,365.4500122070313,-6.827626145167731,549649000000.0,1.77,-8.59762614516773
Sweden,SWE,OMXS.L,Close,2019,365.6499938964844,442.1000061035156,20.907975791919277,530894000000.0,2.608,18.299975791919277
Sweden,SWE,OMXS.L,Close,2020,450.9500122070313,548.375,21.604387438898854,544266000000.0,-1.934,23.538387438898855
Sweden,SWE,OMXS.L,Close,2021,553.25,682.25,23.316764572977867,631693000000.0,5.226,18.090764572977868
Sweden,SWE,OMXS.L,Close,2022,683.625,537.875,-21.32016822088133,575071000000.0,1.255,-22.57516822088133
Sweden,SWE,OMXS.L,Close,2023,539.5,618.375,14.62001853568118,578991000000.0,-0.204,14.82401853568118
Sweden,SWE,OMXS.L,Close,2024,610.625,616.25,0.9211873080859689,603715000000.0,0.82,0.10118730808596899
Sweden,SWE,OMXS.L,Close,2025,622.0,777.0,24.919614147909975,662318000000.0,0.75,24.169614147909975
Sweden,SWE,OMXS.L,Close,2026,778.0,860.5,10.604113110539837,711503000000.0,1.932,8.672113110539836
Taiwan,TWN,FRXT.L,Close,2022,25.59000015258789,16.350000381469727,-36.107853520992386,765624000000.0,2.684,-38.79185352099238
Taiwan,TWN,FRXT.L,Close,2023,16.486000061035156,20.04750061035156,21.603181706483475,757335000000.0,1.122,20.481181706483476
Taiwan,TWN,FRXT.L,Close,2024,19.85300064086914,25.1924991607666,26.895171246333582,797004000000.0,4.837,22.058171246333583
Taiwan,TWN,FRXT.L,Close,2025,25.290000915527344,31.57749938964844,24.861598444074207,884387000000.0,3.674,21.187598444074208
Taiwan,TWN,FRXT.L,Close,2026,31.927499771118164,38.1875,19.60692278994134,971448000000.0,2.113,17.49392278994134
Taiwan,TWN,XMTW.L,Close,2015,1372.25,1269.5,-7.487702678083441,534515000000.0,1.465,-8.95270267808344
Taiwan,TWN,XMTW.L,Close,2016,1229.25,1802.5,46.63412649989831,543081000000.0,2.165,44.46912649989831
Taiwan,TWN,XMTW.L,Close,2017,1826.25,2094.0,14.661190965092397,591687000000.0,3.662,10.999190965092396
Taiwan,TWN,XMTW.L,Close,2018,2094.0,2027.0,-3.1996179560649485,610690000000.0,2.905,-6.104617956064948
Taiwan,TWN,XMTW.L,Close,2019,2002.75,2632.5,31.444264136811896,613512000000.0,3.055,28.389264136811896
Taiwan,TWN,XMTW.L,Close,2020,2678.5,3485.5,30.128803434758254,676861000000.0,3.42,26.708803434758252
Taiwan,TWN,XMTW.L,Close,2021,3556.0,4495.0,26.406074240719903,776965000000.0,6.72,19.686074240719904
Taiwan,TWN,XMTW.L,Close,2022,4579.0,3546.0,-22.559510810220573,765624000000.0,2.684,-25.243510810220574
Taiwan,TWN,XMTW.L,Close,2023,3576.5,4314.0,20.620718579616938,757335000000.0,1.122,19.498718579616938
Taiwan,TWN,XMTW.L,Close,2024,4255.0,5435.0,27.732079905992958,797004000000.0,4.837,22.895079905992958
Taiwan,TWN,XMTW.L,Close,2025,5443.0,6738.5,23.801212566599304,884387000000.0,3.674,20.127212566599304
Taiwan,TWN,XMTW.L,Close,2026,6806.0,8105.5,19.093446958565963,971448000000.0,2.113,16.980446958565963
Thailand,THA,XCX4.L,Close,2015,1314.25,1040.5,-20.829370363325094,401296000000.0,3.134,-23.963370363325094
Thailand,THA,XCX4.L,Close,2016,1015.75,1592.0,56.731479202559676,413366000000.0,3.435,53.296479202559674
Thailand,THA,XCX4.L,Close,2017,1601.0,1938.5,21.08057464084947,456357000000.0,4.178,16.90257464084947
Thailand,THA,XCX4.L,Close,2018,1929.4000244140625,1952.0,1.1713473255915874,506754000000.0,4.223,-3.0516526744084125
Thailand,THA,XCX4.L,Close,2019,2001.75,2023.75,1.0990383414512195,543977000000.0,2.115,-1.0159616585487807
Thailand,THA,XCX4.L,Close,2020,2060.25,1744.25,-15.337944424220362,500462000000.0,-6.05,-9.287944424220363
Thailand,THA,XCX4.L,Close,2021,1767.5,1746.5,-1.1881188118811892,506195000000.0,1.542,-2.730118811881189
Thailand,THA,XCX4.L,Close,2022,1731.75,2019.0,16.587267215244704,495645000000.0,2.627,13.960267215244706
Thailand,THA,XCX4.L,Close,2023,2057.5,1693.0,-17.715674362089917,515906000000.0,2.009,-19.724674362089917
Thailand,THA,XCX4.L,Close,2024,1718.0,1718.5,0.029103608847491635,526518000000.0,2.54,-2.5108963911525084
Thailand,THA,XCX4.L,Close,2025,1714.25,1724.0,0.5687618492052016,558573000000.0,2.0,-1.4312381507947984
Thailand,THA,XCX4.L,Close,2026,1734.0,2165.5,24.884659746251447,561509000000.0,1.6,23.284659746251446
Turkey,TUR,TURL.L,Close,2015,52.17150115966797,38.85599899291992,-25.52255900399856,868204000000.0,5.806,-31.32855900399856
Turkey,TUR,TURL.L,Close,2016,37.5806999206543,37.46200180053711,-0.3158486147618267,870339000000.0,3.324,-3.6398486147618265
Turkey,TUR,TURL.L,Close,2017,36.42549896240234,45.05950164794922,23.70318302148373,863906000000.0,7.826,15.87718302148373
Turkey,TUR,TURL.L,Close,2018,46.16669845581055,27.08209991455078,-41.33845213022327,807318000000.0,3.468,-44.80645213022326
Turkey,TUR,TURL.L,Close,2019,26.172100067138672,25.940000534057617,-0.8868204404142377,775223000000.0,1.302,-2.1888204404142377
Turkey,TUR,TURL.L,Close,2020,26.38500022888184,22.61000061035156,-14.3073700427641,730345000000.0,1.803,-16.1103700427641
Turkey,TUR,TURL.L,Close,2021,22.84499931335449,16.812000274658203,-26.40840105068236,827673000000.0,11.811,-38.219401050682364
Turkey,TUR,TURL.L,Close,2022,17.23900032043457,36.14250183105469,109.65543917423388,924752000000.0,5.441,104.21443917423387
Turkey,TUR,TURL.L,Close,2023,36.39250183105469,29.174999237060547,-19.832389175935283,1153295000000.0,5.045,-24.877389175935285
Turkey,TUR,TURL.L,Close,2024,29.174999237060547,29.174999237060547,0.0,1358251000000.0,3.328,-3.328
Turkey,TUR,TURL.L,Close,2025,29.174999237060547,29.174999237060547,0.0,1565471000000.0,3.494,-3.494
Turkey,TUR,TURL.L,Close,2026,29.174999237060547,29.174999237060547,0.0,1576110000000.0,3.693,-3.693
United Kingdom,GBR,CSUK.L,Close,2015,8358.0,8188.0,-2.0339794209140893,2928558000000.0,2.223,-4.256979420914089
United Kingdom,GBR,CSUK.L,Close,2016,7962.0,9669.0,21.43933685003767,2699086000000.0,1.922,19.51733685003767
United Kingdom,GBR,CSUK.L,Close,2017,9765.5,10819.0,10.787978086119509,2682384000000.0,2.657,8.130978086119509
United Kingdom,GBR,CSUK.L,Close,2018,10745.0,9803.5,-8.762214983713356,2875024000000.0,1.405,-10.167214983713356
United Kingdom,GBR,CSUK.L,Close,2019,9814.5,11392.0,16.073157063528456,2853074000000.0,1.624,14.449157063528455
United Kingdom,GBR,CSUK.L,Close,2020,11482.0,9901.0,-13.769378157115487,2698705000000.0,-10.297,-3.472378157115486
United Kingdom,GBR,CSUK.L,Close,2021,10060.0,11701.0,16.31212723658051,3144079000000.0,8.576,7.736127236580508
United Kingdom,GBR,CSUK.L,Close,2022,11905.0,12547.0,5.392692146157074,3125404000000.0,4.839,0.5536921461570739
United Kingdom,GBR,CSUK.L,Close,2023,12693.0,13408.0,5.633026077365466,3371118000000.0,0.397,5.236026077365466
United Kingdom,GBR,CSUK.L,Close,2024,13402.0,14603.0,8.96134905238024,3644636000000.0,1.101,7.860349052380241
United Kingdom,GBR,CSUK.L,Close,2025,14776.0,18292.0,23.795343800757983,3958780000000.0,1.308,22.487343800757984
United Kingdom,GBR,CSUK.L,Close,2026,18426.0,20130.0,9.247802018886354,4225639000000.0,1.264,7.983802018886354
United Kingdom,GBR,CUKX.L,Close,2015,8752.5,8650.5,-1.16538131962296,2928558000000.0,2.223,-3.38838131962296
United Kingdom,GBR,CUKX.L,Close,2016,8413.0,10273.0,22.108641388327598,2699086000000.0,1.922,20.186641388327597
United Kingdom,GBR,CUKX.L,Close,2017,10361.5,11552.5,11.49447473821359,2682384000000.0,2.657,8.83747473821359
United Kingdom,GBR,CUKX.L,Close,2018,11468.0,10507.0,-8.379839553540291,2875024000000.0,1.405,-9.78483955354029
United Kingdom,GBR,CUKX.L,Close,2019,10506.0,12317.0,17.237768893965356,2853074000000.0,1.624,15.613768893965355
United Kingdom,GBR,CUKX.L,Close,2020,12437.0,10928.0,-12.13315108145051,2698705000000.0,-10.297,-1.8361510814505095
United Kingdom,GBR,CUKX.L,Close,2021,11100.0,12838.0,15.657657657657653,3144079000000.0,8.576,7.081657657657653
United Kingdom,GBR,CUKX.L,Close,2022,13040.0,13476.0,3.3435582822085808,3125404000000.0,4.839,-1.4954417177914197
United Kingdom,GBR,CUKX.L,Close,2023,13620.0,14516.0,6.578560939794409,3371118000000.0,0.397,6.181560939794409
United Kingdom,GBR,CUKX.L,Close,2024,14504.0,15866.0,9.390512961941532,3644636000000.0,1.101,8.289512961941533
United Kingdom,GBR,CUKX.L,Close,2025,16034.0,19956.0,24.460521392041912,3958780000000.0,1.308,23.152521392041912
United Kingdom,GBR,CUKX.L,Close,2026,20055.0,21915.0,9.274495138369488,4225639000000.0,1.264,8.010495138369489
United States,USA,SPXL.L,Close,2023,10.065199851989746,9.038999557495115,-10.195528251649822,27811500000000.0,2.935,-13.130528251649823
United States,USA,SPXL.L,Close,2024,9.03600025177002,11.508999824523926,27.3682990687111,29298025000000.0,2.793,24.5752990687111
United States,USA,SPXL.L,Close,2025,11.607000350952148,12.586000442504885,8.434565882238697,30615743000000.0,2.017,6.417565882238698
United States,USA,SPXL.L,Close,2026,12.484000205993652,12.579999923706056,0.7689820260201152,31821293000000.0,2.102,-1.3330179739798846
Vietnam,VNM,XFVT.L,Close,2015,1755.5,1518.75,-13.48618627171746,236795000000.0,6.987,-20.47318627171746
Vietnam,VNM,XFVT.L,Close,2016,1520.0,1775.25,16.79276315789473,252146000000.0,6.69,10.102763157894728
Vietnam,VNM,XFVT.L,Close,2017,1818.0,2426.0,33.443344334433434,277071000000.0,6.94,26.503344334433432
Vietnam,VNM,XFVT.L,Close,2018,2453.5,2275.75,-7.244752394538412,304470000000.0,7.465,-14.709752394538413
Vietnam,VNM,XFVT.L,Close,2019,2316.0,2288.25,-1.1981865284974136,331818000000.0,7.359,-8.557186528497414
Vietnam,VNM,XFVT.L,Close,2020,2317.25,2601.0,12.245118135721222,346310000000.0,2.865,9.380118135721222
Vietnam,VNM,XFVT.L,Close,2021,2645.0,3476.5,31.4366729678639,370076000000.0,2.554,28.8826729678639
Vietnam,VNM,XFVT.L,Close,2022,3578.0,2157.5,-39.70095025153717,411068000000.0,8.538,-48.238950251537176
Vietnam,VNM,XFVT.L,Close,2023,2281.25,2156.0,-5.490410958904112,433008000000.0,5.065,-10.555410958904112
Vietnam,VNM,XFVT.L,Close,2024,2153.75,1962.5,-8.879860708067323,459472000000.0,7.091,-15.970860708067324
Vietnam,VNM,XFVT.L,Close,2025,1991.75,3088.5,55.064641646793014,484726000000.0,6.457,48.60764164679301
Vietnam,VNM,XFVT.L,Close,2026,3109.5,3090.0,-0.6271104679208883,511059000000.0,5.595,-6.2221104679208885
